# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           577.261353,            21.478001,             0.000215
           576.295410,            21.514000,             0.000111
           575.332703,            21.549999,             0.000020
           574.373169,            21.586000,             0.000105
           573.416870,            21.622000,             0.000106
           572.463745,            21.658001,             0.000119
           571.513733,            21.694000,             0.000113
           570.566956,            21.730000,             0.000060
           569.623291,            21.766001,             0.000034
           568.682678,            21.802000,             0.000141
           567.745239,            21.837999,             0.000113
           566.810791,            21.874001,             0.000153
           565.879517,            21.910000,             0.000157
           564.951233,            21.945999,             0.000068
           564.026001,            21.982000,             0.000240
           563.103882,            22.018000,             0.000000
           562.184570,            22.054001,             0.000104
           561.268433,            22.090000,             0.000160
           560.355225,            22.125999,             0.000028
           559.444946,            22.162001,             0.000126
           558.537720,            22.198000,             0.000105
           557.633362,            22.233999,             0.000085
           556.731873,            22.270000,             0.000127
           555.833374,            22.306000,             0.000170
           554.937805,            22.341999,             0.000150
           554.045044,            22.378000,            -0.000014
           553.155151,            22.414000,             0.000000
           552.268127,            22.450001,             0.000087
           551.383972,            22.486000,             0.000065
           550.502625,            22.521999,             0.000080
           549.624084,            22.558001,             0.000227
           548.748291,            22.594000,             0.000140
           547.875427,            22.629999,             0.000104
           547.005127,            22.666000,             0.000068
           546.137817,            22.702000,            -0.000032
           545.273132,            22.738001,             0.000134
           544.411133,            22.774000,             0.000133
           543.551941,            22.809999,             0.000197
           542.695374,            22.846001,             0.000191
           541.841614,            22.882000,             0.000024
           540.990479,            22.917999,             0.000113
           540.141968,            22.954000,             0.000256
           539.296204,            22.990000,             0.000063
           538.453064,            23.025999,             0.000233
           537.612488,            23.062000,             0.000511
           536.774597,            23.098000,             0.000411
           535.939270,            23.134001,             0.000504
           535.106567,            23.170000,             0.000557
           534.276428,            23.205999,             0.000617
           533.448914,            23.242001,             0.000233
           532.623901,            23.278000,             0.000271
           531.801514,            23.313999,             0.000645
           530.981567,            23.350000,             0.000181
           530.164185,            23.386000,            -0.000035
           529.349304,            23.422001,             0.000077
           528.536926,            23.458000,             0.000393
           527.727051,            23.493999,             0.000286
           526.919678,            23.530001,             0.000192
           526.114685,            23.566000,             0.000292
           525.312256,            23.601999,             0.000307
           524.512207,            23.638000,             0.000272
           523.714600,            23.674000,             0.000387
           522.919495,            23.709999,             0.000380
           522.126648,            23.746000,             0.000237
           521.336304,            23.782000,             0.000339
           520.548279,            23.818001,             0.000080
           519.762695,            23.854000,             0.000377
           518.979492,            23.889999,             0.000473
           518.198547,            23.926001,             0.000285
           517.420105,            23.962000,             0.000388
           516.643860,            23.997999,             0.000257
           515.869995,            24.034000,             0.000261
           515.098511,            24.070000,             0.000442
