# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# SAX J1808.4-3658,    400230401,      272.115,      -36.979,      355.385,     -8.14822,      53992.6
# SAX J1808.4-3658,    400230501,      272.115,      -36.979,      355.385,     -8.14822,      54169.7
# SAX J1808.4-3658,    724490201,      272.115,      -36.979,      355.385,     -8.14822,      57123.1
# SAX J1808.4-3658,    560180601,      272.115,     -36.9787,      355.385,     -8.14831,        54740
# SAX J1808.4-3658,     64940101,      272.115,     -36.9783,      355.385,     -8.14781,        51992
#
# Total observation time: 267360.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           502.326416,            24.681999,             0.029337
           501.594757,            24.718000,             0.030035
           500.865326,            24.754000,             0.028267
           500.137939,            24.790001,             0.028225
           499.412659,            24.826000,             0.028758
           498.689575,            24.862000,             0.028486
           497.968445,            24.898001,             0.030151
           497.249512,            24.934000,             0.028706
           496.532623,            24.969999,             0.029014
           495.817780,            25.006001,             0.028738
           495.105042,            25.042000,             0.028745
           494.394287,            25.077999,             0.028248
           493.685547,            25.114000,             0.027609
           492.978882,            25.150000,             0.027621
           492.274231,            25.186001,             0.027994
           491.571625,            25.222000,             0.027695
           490.871033,            25.257999,             0.026748
           490.172333,            25.294001,             0.027935
           489.475708,            25.330000,             0.027535
           488.781067,            25.365999,             0.026333
           488.088318,            25.402000,             0.026778
           487.397583,            25.438000,             0.026452
           486.708740,            25.474001,             0.026887
           486.021973,            25.510000,             0.027154
           485.337036,            25.546000,             0.026209
           484.654053,            25.582001,             0.026091
           483.972961,            25.618000,             0.025538
           483.293823,            25.653999,             0.025809
           482.616577,            25.690001,             0.025681
           481.941193,            25.726000,             0.025599
           481.267792,            25.761999,             0.025308
           480.596130,            25.798000,             0.024977
           479.926483,            25.834000,             0.024718
           479.258575,            25.870001,             0.025121
           478.592621,            25.906000,             0.025648
           477.928467,            25.941999,             0.025037
           477.266083,            25.978001,             0.024130
           476.605682,            26.014000,             0.024231
           475.946991,            26.049999,             0.024855
           475.290192,            26.086000,             0.024202
           474.635162,            26.122000,             0.023005
           473.981934,            26.158001,             0.025361
           473.330505,            26.194000,             0.023978
           472.680908,            26.230000,             0.024321
           472.033020,            26.266001,             0.023812
           471.386963,            26.302000,             0.023419
           470.742645,            26.337999,             0.023473
           470.100067,            26.374001,             0.023382
           469.459290,            26.410000,             0.022729
           468.820251,            26.445999,             0.022498
           468.182922,            26.482000,             0.023338
           467.547302,            26.518000,             0.022232
           466.913452,            26.554001,             0.022736
           466.281281,            26.590000,             0.022939
           465.650848,            26.625999,             0.022321
           465.022125,            26.662001,             0.021559
           464.395050,            26.698000,             0.022306
           463.769775,            26.733999,             0.022612
           463.145996,            26.770000,             0.022063
           462.524078,            26.806000,             0.021481
           461.903717,            26.841999,             0.022382
           461.285065,            26.878000,             0.022433
           460.668060,            26.914000,             0.022317
           460.052673,            26.950001,             0.021593
           459.438965,            26.986000,             0.021690
           458.826843,            27.021999,             0.021806
           458.216400,            27.058001,             0.021936
           457.607574,            27.094000,             0.021018
           457.000366,            27.129999,             0.021441
           456.394745,            27.166000,             0.020891
           455.790741,            27.202000,             0.021474
           455.188293,            27.238001,             0.021184
           454.587494,            27.274000,             0.020446
           453.988281,            27.309999,             0.020300
           453.390594,            27.346001,             0.020103
           452.794556,            27.382000,             0.020477
           452.200012,            27.417999,             0.020033
           451.607056,            27.454000,             0.020346
           451.015625,            27.490000,             0.021315
